region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$80,715","Mar 31, 2020","Mar 31, 2020","Mar 30, 2021",https://theijf.org/procurement/p000013015_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$44,019","Mar 26, 2020","Mar 26, 2020","Mar 25, 2021",https://theijf.org/procurement/p000013804_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$103,095","Feb 17, 2021","Feb 17, 2021","Mar 19, 2021",https://theijf.org/procurement/2bn78476_dnd
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$16,204","Mar 20, 2020","Mar 20, 2020","Mar 19, 2021",https://theijf.org/procurement/2b0kbq0162_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$40,446","Mar 17, 2020","Mar 17, 2020","Mar 16, 2021",https://theijf.org/procurement/p000013401_ssc
Federal,Application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$282,500","Mar 13, 2020","Mar 13, 2020","Mar 12, 2021",https://theijf.org/procurement/m759404826_rcmp
Federal,Communications/Networking equipment (includes anal,Global Affairs Canada,Bell,"$936,153","Feb 17, 2021","Feb 17, 2021","Mar 3, 2021",https://theijf.org/procurement/4001645_dfatd
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Bell Canada,"$66,128","Jan 29, 2021","Feb 1, 2021","Mar 1, 2021",https://theijf.org/procurement/700336789_dnd
Federal,Advertising Services,Canadian Heritage,Bell Media,"$12,995","Feb 1, 2021","Feb 1, 2021","Feb 22, 2021",https://theijf.org/procurement/45435357_pch
Federal,Advertising Services,Canadian Heritage,Bell Media Inc,"$24,860","Feb 1, 2021","Feb 1, 2021","Feb 21, 2021",https://theijf.org/procurement/45435343_pch
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$485,853","Feb 21, 2020","Feb 21, 2020","Feb 19, 2021",https://theijf.org/procurement/p000012587_ssc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$19,558","Dec 16, 2020","Dec 16, 2020","Feb 17, 2021",https://theijf.org/procurement/7247293_rcmp
Federal,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canada Economic Development for Quebec Regions,BELL MOBILITÉ,"$156,571","Dec 2, 2020","Nov 26, 2020","Jan 31, 2021",https://theijf.org/procurement/202100048_ced
Federal,1289 Acquisition of Communications/Networking Equipment,Parole Board of Canada,Bell Mobility Inc,"$22,527","Dec 18, 2020",,"Jan 31, 2021",https://theijf.org/procurement/p2100446_pbc
Federal,"Computer Equipment related to Production and Operations (P&O) environment -All servers, storage, printers etc (Includes all related parts and peripherals)",National Defence,The Bell Telephone Company,"$145,898","Jan 2, 2020","Jan 2, 2020","Jan 2, 2021",https://theijf.org/procurement/2bn984312_dnd
Federal,Acquisition of Communications/Networking Equipment,Women and Gender Equality Canada,Bell Mobility Inc,"$159,815","Oct 20, 2020","Oct 20, 2020","Dec 31, 2020",https://theijf.org/procurement/p2100071_wage
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$40,581","Jul 6, 2020","Jul 6, 2020","Dec 31, 2020",https://theijf.org/procurement/7244221_rcmp
Federal,Cell phones and screen protectors,National Security and Intelligence Review Agency,Bell,"$11,657","Dec 9, 2020","Dec 9, 2020","Dec 23, 2020",https://theijf.org/procurement/nsr20_0133_nsira
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$20,575","Sep 1, 2020","Sep 1, 2020","Nov 30, 2020",https://theijf.org/procurement/7245033_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$13,897","Oct 15, 2020","Oct 15, 2020","Nov 19, 2020",https://theijf.org/procurement/7245747_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Public Safety Canada,BELL MOBILITY INC,"$332,695","Aug 26, 2020","Aug 26, 2020","Oct 31, 2020",https://theijf.org/procurement/s202101862_ps
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Public Prosecution Service of Canada,BELL MOBILITY,"$157,279","Sep 24, 2020","Sep 24, 2020","Oct 31, 2020",https://theijf.org/procurement/4500143874_ppsc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Public Prosecution Service of Canada,BELL MOBILITY,"$69,902","Aug 10, 2020","Aug 10, 2020","Oct 31, 2020",https://theijf.org/procurement/4500143652_ppsc
Federal,Laboratories,National Research Council Canada,BELL CANADA,"$26,688","Sep 25, 2020","Sep 25, 2020","Oct 30, 2020",https://theijf.org/procurement/957189_nrc
Federal,Networking software,Global Affairs Canada,BELL CANADA,"$23,410","Sep 10, 2020","Sep 10, 2020","Oct 7, 2020",https://theijf.org/procurement/7422991_dfatd
Federal,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems-Repairs and Maintenance",Canada Energy Regulator,Bell Canada Inc,"$40,000","Jul 31, 2020","Jul 31, 2020","Sep 30, 2020",https://theijf.org/procurement/20_0086_cer
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$224,045","Aug 27, 2020","Aug 27, 2020","Sep 27, 2020",https://theijf.org/procurement/8046465_osfi
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripher",Global Affairs Canada,Bell,"$331,632","Sep 8, 2020","Sep 8, 2020","Sep 23, 2020",https://theijf.org/procurement/4001439_dfatd
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Global Affairs Canada,BELL CANADA,"$24,904","Aug 31, 2020","Aug 31, 2020","Sep 14, 2020",https://theijf.org/procurement/7422739_dfatd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$21,775","Jun 8, 2020","Jun 8, 2020","Aug 31, 2020",https://theijf.org/procurement/7243855_rcmp
Federal,0231 Data Communications Services (inc analog & digital data communication services),Parole Board of Canada,Bell Mobility Inc,"$11,037","Jul 16, 2020","Jul 16, 2020","Aug 28, 2020",https://theijf.org/procurement/p2100297_pbc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Global Affairs Canada,BELL CANADA,"$10,963","Jul 31, 2020","Jul 31, 2020","Aug 21, 2020",https://theijf.org/procurement/7422050_dfatd
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Public Prosecution Service of Canada,BELL MOBILITY,"$72,698","Jun 24, 2020","Jun 24, 2020","Aug 11, 2020",https://theijf.org/procurement/4500143460_ppsc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA,"$25,607","Aug 5, 2020","Aug 5, 2020","Aug 6, 2020",https://theijf.org/procurement/s202005422_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$69,716","Mar 27, 2020","Apr 1, 2020","Jul 30, 2020",https://theijf.org/procurement/7242949_rcmp
Federal,Application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,BELL CANADA,"$30,427","Jun 17, 2020","Jun 17, 2020","Jul 17, 2020",https://theijf.org/procurement/s202006784_rcmp
Federal,Advertising Services,Canadian Heritage,Bell Media Inc,"$10,000","Jun 12, 2020","Jun 12, 2020","Jul 1, 2020",https://theijf.org/procurement/45429250_pch
Federal,Advertising Services,Canadian Heritage,Bell Media,"$9,999","Jun 17, 2020","Jun 17, 2020","Jul 1, 2020",https://theijf.org/procurement/45429221_pch
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$134,797","Feb 3, 2020","Feb 3, 2020","May 31, 2020",https://theijf.org/procurement/7240348_rcmp
Federal,Networking software,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$39,200","Jan 31, 2020","Jan 31, 2020","May 31, 2020",https://theijf.org/procurement/ep750a2113_pwgsc
Federal,Application Software (including COTS) and Application Development and Delivery Software,Canada Border Services Agency,BELL CANADA,"$70,631","Mar 30, 2020","Mar 30, 2020","Apr 30, 2020",https://theijf.org/procurement/2b20349763_cbsa
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA,"$12,583","Feb 27, 2020","Feb 27, 2020","Apr 22, 2020",https://theijf.org/procurement/s20205708b_rcmp
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Courts Administration Service,Bell Canada,"$138,978","Apr 15, 2020","Apr 15, 2020","Mar 31, 2020",https://theijf.org/procurement/5x001_19_1550_cas
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$42,069","Mar 25, 2020","Mar 25, 2020","Apr 1, 2020",https://theijf.org/procurement/8045506_osfi
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$25,242","Mar 30, 2020","Mar 30, 2020","Apr 1, 2020",https://theijf.org/procurement/8045553_osfi
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$29,242","Feb 1, 2020","Feb 1, 2020","Mar 31, 2020",https://theijf.org/procurement/7241145_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Public Safety Canada,BELL MOBILITY INC,"$179,035","Jan 9, 2020","Jan 9, 2020","Mar 31, 2020",https://theijf.org/procurement/s202004470_ps
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$153,421","Feb 1, 2020","Feb 1, 2020","Mar 31, 2020",https://theijf.org/procurement/7241144_rcmp
Federal,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canada Economic Development for Quebec Regions,BELL MOBILITÉ,"$67,001","Mar 3, 2020","Feb 18, 2020","Mar 31, 2020",https://theijf.org/procurement/202000164_ced
Federal,Office equipment and parts,Indigenous Services Canada,BELL MOBILITY,"$408,219","Feb 4, 2020","Feb 4, 2020","Mar 31, 2020",https://theijf.org/procurement/r219180_isc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Department of Justice Canada,BELL DISTRIBUTION INC.,"$291,352","Dec 30, 2019","Dec 30, 2019","Mar 31, 2020",https://theijf.org/procurement/ssc1927873_jus
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,BELL CANADA,"$119,635","Feb 27, 2020","Feb 27, 2020","Mar 31, 2020",https://theijf.org/procurement/700503409_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Transport Canada,BELL MOBILITY,"$1,968,918","Feb 25, 2020","Feb 25, 2020","Mar 31, 2020",https://theijf.org/procurement/t8086_192405_tc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,BELL CANADA,"$119,635","Feb 27, 2020","Feb 27, 2020","Mar 31, 2020",https://theijf.org/procurement/700503408_ssc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$20,001","Mar 9, 2020","Mar 9, 2020","Mar 31, 2020",https://theijf.org/procurement/8045273_osfi
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Courts Administration Service,Bell Canada,"$23,622","Feb 27, 2020","Feb 27, 2020","Mar 31, 2020",https://theijf.org/procurement/5x001_19_1547_cas
Federal,Other professional services not elsewhere specified,National Film Board,BELL CANADA,"$105,138","Dec 10, 2019","Dec 10, 2019","Mar 31, 2020",https://theijf.org/procurement/8044172_nfb
Federal,Other professional services not elsewhere specified,National Film Board,BELL CANADA,"$23,512","Dec 16, 2019","Dec 16, 2019","Mar 31, 2020",https://theijf.org/procurement/8044247_nfb
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Public Prosecution Service of Canada,BELL MOBILITY,"$130,526","Jan 20, 2020","Jan 20, 2020","Mar 31, 2020",https://theijf.org/procurement/4500142477_ppsc
Federal,Other professional services not elsewhere specified,National Film Board,BELL CANADA,"$20,015","Dec 18, 2019","Dec 18, 2019","Mar 31, 2020",https://theijf.org/procurement/8044276_nfb
Federal,Office equipment and parts,Indigenous Services Canada,BELL MOBILITY,"$68,985","Mar 31, 2020","Mar 31, 2020","Mar 31, 2020",https://theijf.org/procurement/r18041296_isc
Federal,Acquisition of Communications/Networking Equipment,Women and Gender Equality Canada,Bell Mobility Inc,"$64,696","Feb 21, 2020","Feb 21, 2020","Mar 31, 2020",https://theijf.org/procurement/p2000420_wage
Federal,Office equipment and parts,Indigenous Services Canada,BELL MOBILITY,"$63,811","Mar 31, 2020","Mar 31, 2020","Mar 31, 2020",https://theijf.org/procurement/r102543470_isc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Employment and Social Development Canada,BELL MOBILITY INC.,"$2,094,018","Mar 31, 2020","Mar 31, 2020","Mar 31, 2020",https://theijf.org/procurement/2bs15181_esdc
